pathogen_cat,metric_cat,state,vaccine_coverage_cat,time,winsorized_mean,mean,p025,p975
Measles,Cumulative new infections,US,High vaccination,380,154.60389999999998,155.75949999999997,60,342.02499999999986
Measles,Cumulative new infections,US,High vaccination,382,155.69539999999998,156.837,60,344.02499999999986
Measles,Cumulative new infections,US,High vaccination,384,156.732,157.88199999999998,61,346
Measles,Cumulative new infections,US,High vaccination,386,157.71310000000003,158.88749999999996,61,346.0749999999996
Measles,Cumulative new infections,US,High vaccination,388,158.8328,159.96050000000002,61.975,346.1249999999993
Measles,Cumulative new infections,US,High vaccination,390,159.90929999999997,161.0145,62,349.0749999999996
Measles,Cumulative new infections,US,High vaccination,392,160.91889999999995,162.05049999999997,62,352
Measles,Cumulative new infections,US,High vaccination,394,161.93490000000003,163.08749999999998,63,353.02499999999986
Measles,Cumulative new infections,US,High vaccination,396,163.001,164.18099999999998,63,356
Measles,Cumulative new infections,US,High vaccination,398,164.0539,165.2665,63.975,358.0499999999997
Measles,Cumulative new infections,US,High vaccination,400,165.11150000000004,166.32649999999998,64,361.02499999999986
Measles,Cumulative new infections,US,High vaccination,402,166.17449999999997,167.39700000000005,64,362.0749999999996
Measles,Cumulative new infections,US,High vaccination,404,167.21699999999998,168.4855,65,365.0499999999997
Measles,Cumulative new infections,US,High vaccination,406,168.25100000000003,169.5275,65,368
Measles,Cumulative new infections,US,High vaccination,408,169.27740000000003,170.60099999999997,66,371.02499999999986
Measles,Cumulative new infections,US,High vaccination,410,170.39050000000003,171.68500000000003,66.97500000000001,374
Measles,Cumulative new infections,US,High vaccination,412,171.4119,172.73,67,375.0499999999997
Measles,Cumulative new infections,US,High vaccination,414,172.46880000000002,173.8065,67.975,377.02499999999986
Measles,Cumulative new infections,US,High vaccination,416,173.5074,174.85000000000005,69,381
Measles,Cumulative new infections,US,High vaccination,418,174.51299999999998,175.87800000000004,69.975,381.02499999999986
Measles,Cumulative new infections,US,High vaccination,420,175.5716,176.94449999999998,70,382.0499999999997
Measles,Cumulative new infections,US,High vaccination,422,176.59550000000004,177.9895,70,382.0499999999997
Measles,Cumulative new infections,US,High vaccination,424,177.6739,179.08949999999996,71,383.09999999999945
Measles,Cumulative new infections,US,High vaccination,426,178.71349999999998,180.16250000000002,71,388.02499999999986
Measles,Cumulative new infections,US,High vaccination,428,179.783,181.2355,72,389.09999999999945
Measles,Cumulative new infections,US,High vaccination,430,180.84250000000003,182.32049999999998,73,390.1249999999993
Measles,Cumulative new infections,US,High vaccination,432,181.8586,183.34499999999997,73,393.0749999999996
Measles,Cumulative new infections,US,High vaccination,434,182.8951,184.40150000000006,74,396.0749999999996
Measles,Cumulative new infections,US,High vaccination,436,183.963,185.462,74,399.0499999999997
Measles,Cumulative new infections,US,High vaccination,438,184.96840000000003,186.4815,74,401.02499999999986
Measles,Cumulative new infections,US,High vaccination,440,185.99939999999995,187.56150000000005,75,403.02499999999986
Measles,Cumulative new infections,US,High vaccination,442,187.00959999999998,188.6195,76,406
Measles,Cumulative new infections,US,High vaccination,444,188.00909999999996,189.6675,76,407.0499999999997
Measles,Cumulative new infections,US,High vaccination,446,189.07279999999997,190.74300000000002,77,408.0749999999996
Measles,Cumulative new infections,US,High vaccination,448,190.13849999999996,191.817,77,411
Measles,Cumulative new infections,US,High vaccination,450,191.17980000000003,192.8585,78.97500000000001,414
Measles,Cumulative new infections,US,High vaccination,452,192.2005,193.90749999999997,79,415.02499999999986
Measles,Cumulative new infections,US,High vaccination,454,193.2709,195.00049999999996,79,417
Measles,Cumulative new infections,US,High vaccination,456,194.3564,196.08100000000002,80,417.02499999999986
Measles,Cumulative new infections,US,High vaccination,458,195.38540000000003,197.15249999999997,81,422
Measles,Cumulative new infections,US,High vaccination,460,196.46849999999998,198.25699999999995,81.975,422.0749999999996
Measles,Cumulative new infections,US,High vaccination,462,197.53539999999995,199.3155,82,425.02499999999986
Measles,Cumulative new infections,US,High vaccination,464,198.69910000000002,200.4205,82.97500000000001,427
Measles,Cumulative new infections,US,High vaccination,466,199.81000000000006,201.50049999999993,84,427.02499999999986
Measles,Cumulative new infections,US,High vaccination,468,200.9211,202.59499999999997,84,428.0499999999997
Measles,Cumulative new infections,US,High vaccination,470,201.94040000000004,203.66600000000003,84.975,429.0749999999996
Measles,Cumulative new infections,US,High vaccination,472,203.01880000000003,204.73850000000002,84.975,431.02499999999986
Measles,Cumulative new infections,US,High vaccination,474,204.162,205.83900000000003,86,432.02499999999986
Measles,Cumulative new infections,US,High vaccination,476,205.19449999999998,206.92,86,434
Measles,Cumulative new infections,US,High vaccination,478,206.25490000000002,208.00200000000004,86.97500000000001,435
Measles,Cumulative new infections,US,High vaccination,480,207.3095,209.09100000000004,87.975,436
Measles,Cumulative new infections,US,High vaccination,482,208.4695,210.23899999999998,88,437.02499999999986
Measles,Cumulative new infections,US,High vaccination,484,209.5092,211.32000000000002,88,439.0499999999997
Measles,Cumulative new infections,US,High vaccination,486,210.59459999999993,212.42400000000004,89,441
Measles,Cumulative new infections,US,High vaccination,488,211.72950000000003,213.50949999999995,89,444
Measles,Cumulative new infections,US,High vaccination,490,212.79489999999998,214.6035,89.975,447
Measles,Cumulative new infections,US,High vaccination,492,213.8683,215.69850000000002,90,450
Measles,Cumulative new infections,US,High vaccination,494,214.87719999999996,216.75549999999998,90.97500000000001,452
Measles,Cumulative new infections,US,High vaccination,496,215.9408,217.884,91.975,456
Measles,Cumulative new infections,US,High vaccination,498,217.01119999999992,218.9964999999999,92,458.02499999999986
Measles,Cumulative new infections,US,High vaccination,500,218.075,220.06400000000005,93,462.02499999999986
Measles,Cumulative new infections,US,High vaccination,502,219.13679999999997,221.13350000000003,93,464
Measles,Cumulative new infections,US,High vaccination,504,220.20080000000002,222.22999999999996,93.975,465.0499999999997
Measles,Cumulative new infections,US,High vaccination,506,221.3348000000001,223.35250000000002,94.95000000000002,468
Measles,Cumulative new infections,US,High vaccination,508,222.3005,224.38199999999998,95,470
Measles,Cumulative new infections,US,High vaccination,510,223.34010000000004,225.45600000000002,95.975,471.09999999999945
Measles,Cumulative new infections,US,High vaccination,512,224.427,226.50400000000002,96,472.1999999999989
Measles,Cumulative new infections,US,High vaccination,514,225.45729999999995,227.55750000000006,96.975,475.1999999999989
Measles,Cumulative new infections,US,High vaccination,516,226.5393,228.6595,97,476.1999999999989
Measles,Cumulative new infections,US,High vaccination,518,227.62290000000002,229.75200000000004,97.975,480.09999999999945
Measles,Cumulative new infections,US,High vaccination,520,228.69560000000004,230.83900000000006,98,484.02499999999986
Measles,Cumulative new infections,US,High vaccination,522,229.7871,231.95700000000002,99,487.0499999999997
Measles,Cumulative new infections,US,High vaccination,524,230.86210000000003,233.0395,99.975,489.02499999999986
Measles,Cumulative new infections,US,High vaccination,526,231.97219999999993,234.09199999999996,100,492.02499999999986
Measles,Cumulative new infections,US,High vaccination,528,232.9596,235.12299999999996,100.975,492.0499999999997
Measles,Cumulative new infections,US,High vaccination,530,234.08199999999997,236.24500000000003,102,494
Measles,Cumulative new infections,US,High vaccination,532,235.15370000000001,237.317,102.97500000000001,496.02499999999986
Measles,Cumulative new infections,US,High vaccination,534,236.27160000000003,238.42549999999997,103,498.0499999999997
Measles,Cumulative new infections,US,High vaccination,536,237.4106,239.5625,103,500
Measles,Cumulative new infections,US,High vaccination,538,238.45600000000007,240.60900000000004,104.975,502
Measles,Cumulative new infections,US,High vaccination,540,239.4994,241.66799999999995,105,505
Measles,Cumulative new infections,US,High vaccination,542,240.62800000000001,242.7775,105,508
Measles,Cumulative new infections,US,High vaccination,544,241.70639999999997,243.859,106,509.02499999999986
Measles,Cumulative new infections,US,High vaccination,546,242.7487,244.9535,106.97500000000001,511.0499999999997
Measles,Cumulative new infections,US,High vaccination,548,243.87210000000002,246.09,108,516.0499999999997
Measles,Cumulative new infections,US,High vaccination,550,244.97949999999994,247.1875,108.975,518.1249999999993
Measles,Cumulative new infections,US,High vaccination,552,246.1105,248.26550000000003,110,522.1249999999993
Measles,Cumulative new infections,US,High vaccination,554,247.22819999999996,249.36750000000004,110,524.0749999999996
Measles,Cumulative new infections,US,High vaccination,556,248.3288,250.47850000000003,110.97500000000001,527.0499999999997
Measles,Cumulative new infections,US,High vaccination,558,249.40449999999998,251.56749999999997,111.95,531
Measles,Cumulative new infections,US,High vaccination,560,250.4551,252.66349999999997,111.975,532
Measles,Cumulative new infections,US,High vaccination,562,251.5352,253.77149999999997,113,534.0249999999999
Measles,Cumulative new infections,US,High vaccination,564,252.65890000000002,254.8785,113,535
Measles,Cumulative new infections,US,High vaccination,566,253.754,255.956,114,536.0249999999999
Measles,Cumulative new infections,US,High vaccination,568,254.9353,257.08849999999995,115,537.0249999999999
Measles,Cumulative new infections,US,High vaccination,570,256.0232,258.1875,115,539.0999999999995
Measles,Cumulative new infections,US,High vaccination,572,257.0981,259.2725,115,539.174999999999
Measles,Cumulative new infections,US,High vaccination,574,258.1181,260.3599999999999,116.975,540.174999999999
Measles,Cumulative new infections,US,High vaccination,576,259.2159,261.4224999999999,117,547.0999999999995
Measles,Cumulative new infections,US,High vaccination,578,260.25340000000006,262.48949999999996,117.975,550.0749999999996
Measles,Cumulative new infections,US,High vaccination,580,261.3564,263.60999999999996,118.97500000000001,551.0749999999996
Measles,Cumulative new infections,US,High vaccination,582,262.4114,264.6884999999999,119,551.0749999999996
Measles,Cumulative new infections,US,High vaccination,584,263.543,265.799,120,551.1249999999993
Measles,Cumulative new infections,US,High vaccination,586,264.6416,266.887,120.975,555.0499999999997
Measles,Cumulative new infections,US,High vaccination,588,265.7973999999999,267.99050000000005,121.975,557.0499999999997
Measles,Cumulative new infections,US,High vaccination,590,266.85489999999993,269.06299999999993,122,559.0249999999999
Measles,Cumulative new infections,US,High vaccination,592,267.99070000000006,270.18999999999994,122,560.0249999999999
Measles,Cumulative new infections,US,High vaccination,594,269.10709999999995,271.28350000000006,122.97500000000001,561.0249999999999
Measles,Cumulative new infections,US,High vaccination,596,270.1614,272.38499999999993,123,563.0249999999999
Measles,Cumulative new infections,US,High vaccination,598,271.2388,273.4745,124,567.0249999999999
Measles,Cumulative new infections,US,High vaccination,600,272.2827,274.57199999999995,124.975,571
Measles,Cumulative new infections,US,High vaccination,602,273.35730000000007,275.66549999999995,125,574.0249999999999
Measles,Cumulative new infections,US,High vaccination,604,274.4405999999999,276.7535,125,577
Measles,Cumulative new infections,US,High vaccination,606,275.5314,277.867,126,578
Measles,Cumulative new infections,US,High vaccination,608,276.6038,278.9624999999999,127,579.0249999999999
Measles,Cumulative new infections,US,High vaccination,610,277.6451,280.067,127.975,581.0249999999999
Measles,Cumulative new infections,US,High vaccination,612,278.7231999999999,281.1150000000001,128,583.0249999999999
Measles,Cumulative new infections,US,High vaccination,614,279.83169999999996,282.204,128.975,583.0749999999996
Measles,Cumulative new infections,US,High vaccination,616,280.9039,283.289,128.975,585.0499999999997
Measles,Cumulative new infections,US,High vaccination,618,281.9654,284.3804999999999,129,587.0249999999999
